         2227295 function calls (2225323 primitive calls) in 81.414 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       10    0.000    0.000    0.003    0.000 /usr/lib/python3.10/sre_compile.py:783(compile)
       80    0.001    0.000    0.003    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/httputil.py:240(parse_line)
       10    0.000    0.000    0.003    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/websocket.py:1051(_write_frame)
3652/3630    0.003    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
     1020    0.003    0.000    0.003    0.000 /usr/lib/python3.10/asyncio/tasks.py:581(__sleep0)
      544    0.002    0.000    0.003    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:651(writing)
       12    0.000    0.000    0.003    0.000 /usr/lib/python3.10/re.py:249(compile)
        1    0.000    0.000    0.003    0.003 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_add_newdocs.py:1(<module>)
        8    0.000    0.000    0.003    0.000 /home/wolverine/bin/running/backtest_runner3.py:855(shakehand)
        8    0.000    0.000    0.003    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:560(close)
      871    0.001    0.000    0.003    0.000 /home/wolverine/bin/running/pycaitlyn.py:10320(__init__)
        4    0.000    0.000    0.003    0.001 /usr/lib/python3.10/traceback.py:301(line)
     2640    0.003    0.000    0.003    0.000 /usr/lib/python3.10/typing.py:1022(<genexpr>)
    10778    0.003    0.000    0.003    0.000 /usr/lib/python3.10/asyncio/base_events.py:1927(get_debug)
      355    0.001    0.000    0.002    0.000 /usr/lib/python3.10/selectors.py:248(unregister)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/linecache.py:26(getline)
      311    0.001    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/function_base.py:487(add_newdoc)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/linecache.py:36(getlines)
      891    0.001    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/ioloop.py:750(_run_callback)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/linecache.py:80(updatecache)
     4336    0.002    0.000    0.002    0.000 {built-in method builtins.min}
    35166    0.002    0.000    0.002    0.000 {method 'endswith' of 'bytes' objects}
        1    0.000    0.000    0.002    0.002 /home/wolverine/bin/running/calculatorp3.py:1085(launch_colleagues)
        1    0.000    0.000    0.002    0.002 /home/wolverine/bin/running/calculatorp3.py:1053(_launch_local)
       15    0.000    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:1239(copy_with)
     8835    0.002    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:655(closed)
        1    0.000    0.000    0.002    0.002 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_npyio_impl.py:1(<module>)
      679    0.002    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:219(<listcomp>)
      881    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0xaaaac7e91a08}
      243    0.001    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1355(writing)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/subprocess.py:758(__init__)
      300    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:515(<genexpr>)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/subprocess.py:1703(_execute_child)
     3369    0.002    0.000    0.002    0.000 {built-in method builtins.max}
       65    0.002    0.000    0.002    0.000 /usr/lib/python3.10/json/encoder.py:204(iterencode)
      156    0.001    0.000    0.002    0.000 /home/wolverine/bin/running/calculatorp3.py:905(on_data)
        2    0.000    0.000    0.002    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/websocket.py:1271(close)
        1    0.000    0.000    0.002    0.002 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:833(new_fork_exec)
     1075    0.002    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:996(_check_closed)
      726    0.001    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/ioloop.py:784(split_fd)
     8870    0.001    0.000    0.002    0.000 /home/wolverine/bin/running/pycaitlyn.py:7004(get_namespace)
        9    0.000    0.000    0.002    0.000 /usr/lib/python3.10/socket.py:498(close)
        7    0.000    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1103(close_fd)
      880    0.002    0.000    0.002    0.000 {built-in method _pycaitlyn.NetPackage_swiginit}
      139    0.001    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/events.py:148(cancel)
      460    0.001    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_utils/_inspect.py:96(getargspec)
      355    0.002    0.000    0.002    0.000 {method 'unregister' of 'select.epoll' objects}
        6    0.000    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/websocket.py:1119(write_ping)
       92    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
        5    0.000    0.000    0.002    0.000 /usr/lib/python3.10/ssl.py:741(create_default_context)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.10/tokenize.py:390(open)
       27    0.000    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:1323(__class_getitem__)
      732    0.002    0.000    0.002    0.000 /usr/lib/python3.10/weakref.py:134(__getitem__)
      621    0.002    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/base_events.py:427(create_future)
       10    0.000    0.000    0.002    0.000 /usr/lib/python3.10/sre_parse.py:944(parse)
        5    0.002    0.000    0.002    0.000 /usr/lib/python3.10/ssl.py:1360(_real_close)
      552    0.001    0.000    0.002    0.000 {built-in method _heapq.heappop}
        6    0.000    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:104(start)
      241    0.001    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:146(_type_check)
      330    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
        8    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/backtest_runner3.py:151(_post)
     3610    0.002    0.000    0.002    0.000 {method 'tobytes' of 'memoryview' objects}
      505    0.002    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/events.py:64(cancel)
        1    0.000    0.000    0.002    0.002 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/_internal.py:1(<module>)
      341    0.002    0.000    0.002    0.000 {built-in method posix.stat}
        6    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/calculatorp3.py:1275(keepalive_loop)
        1    0.000    0.000    0.002    0.002 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/scimath.py:1(<module>)
      553    0.001    0.000    0.002    0.000 /usr/lib/python3.10/asyncio/base_events.py:1817(_add_callback)
     1736    0.002    0.000    0.002    0.000 /usr/lib/python3.10/typing.py:560(<genexpr>)
    16/10    0.000    0.000    0.002    0.000 /usr/lib/python3.10/sre_parse.py:436(_parse_sub)
      314    0.001    0.000    0.002    0.000 /home/wolverine/bin/running/calculator3.py:313(load)
        4    0.000    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/http1connection.py:660(_read_chunked_body)
     1464    0.001    0.000    0.002    0.000 /usr/lib/python3.10/selectors.py:21(_fileobj_to_fd)
     5076    0.001    0.000    0.002    0.000 /home/wolverine/bin/running/pycaitlyn.py:7010(get_name)
        8    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/backtest_runner3.py:125(_fetch)
       12    0.000    0.000    0.002    0.000 /home/wolverine/bin/running/backtest_runner3.py:359(call_once)
        5    0.000    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/simple_httpclient.py:449(_get_ssl_options)
      850    0.000    0.000    0.002    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.002    0.002 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/shape_base.py:1(<module>)
        7    0.000    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:115(try_connect)
      180    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
    16/10    0.001    0.000    0.002    0.000 /usr/lib/python3.10/sre_parse.py:494(_parse)
        5    0.000    0.000    0.002    0.000 /usr/lib/python3.10/ssl.py:488(__new__)
        5    0.000    0.000    0.002    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/netutil.py:643(ssl_wrap_socket)
      140    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/events.py:103(__init__)
     1455    0.001    0.000    0.001    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/encodings/__init__.py:71(search_function)
        6    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/tcpclient.py:297(_create_stream)
       19    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1506(write_to_fd)
        1    0.000    0.000    0.001    0.001 /home/wolverine/bin/running/backtest_runner3.py:682(translate_universe_in)
       12    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/netutil.py:428(resolve)
     3989    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/base_events.py:513(_check_closed)
     6972    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6998(get_id)
     6922    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
     1754    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/queues.py:322(_consume_expired)
      113    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/lib/_scimath_impl.py:1(<module>)
     1467    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:5389(__setitem__)
      758    0.001    0.000    0.001    0.000 {built-in method _struct.pack}
       69    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/httputil.py:203(add)
      255    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
        5    0.000    0.000    0.001    0.000 /usr/lib/python3.10/ssl.py:507(wrap_socket)
       12    0.000    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/base_events.py:856(getaddrinfo)
       21    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:924(__logic_on_market_open)
      127    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      355    0.001    0.000    0.001    0.000 {method 'register' of 'select.epoll' objects}
     1752    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6768(get_cmd)
       19    0.000    0.000    0.001    0.000 /usr/lib/python3.10/ssl.py:1228(send)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/getlimits.py:167(_register_known_types)
      871    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.TAMarketStatusNotification_swiginit}
        5    0.000    0.000    0.001    0.000 /usr/lib/python3.10/ssl.py:1014(_create)
      258    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:178(advance)
        4    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/http1connection.py:748(finish)
        6    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1127(connect)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/base_events.py:807(run_in_executor)
      258    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:139(append)
       36    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/http1connection.py:453(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.cursor-server/extensions/ms-python.debugpy-2025.14.1-linux-arm64/bundled/libs/debugpy/_vendored/pydevd/_pydev_bundle/pydev_monkey.py:366(patch_args)
        4    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/simple_httpclient.py:622(finish)
      207    0.001    0.000    0.001    0.000 /usr/lib/python3.10/json/__init__.py:244(detect_encoding)
      878    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      243    0.001    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:1352(reading)
      182    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:391(cached)
       17    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/ioloop.py:563(add_timeout)
     1467    0.001    0.000    0.001    0.000 {built-in method _pycaitlyn.StructValueKeyToSetOfUint32Map___setitem__}
       19    0.001    0.000    0.001    0.000 {method 'write' of '_ssl._SSLSocket' objects}
       94    0.001    0.000    0.001    0.000 {built-in method io.open_code}
      492    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/mixins.py:22(_get_loop)
      477    0.000    0.000    0.001    0.000 {method 'remove' of 'set' objects}
        5    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/tornado/iostream.py:326(read_until_regex)
        3    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:594(start)
3624/3595    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
      369    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:322(dump)
      602    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
     1467    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:11616(__init__)
        1    0.000    0.000    0.001    0.001 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:1(<module>)
      876    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/pycaitlyn.py:6780(get_content)
       27    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:1451(_send_binary_raw)
       92    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
        6    0.000    0.000    0.001    0.000 /home/wolverine/.pyenv/python3/lib/python3.10/site-packages/numpy/_core/getlimits.py:35(__init__)
     6923    0.001    0.000    0.001    0.000 {method 'popleft' of 'collections.deque' objects}
        2    0.000    0.000    0.001    0.000 /home/wolverine/bin/running/backtest_runner3.py:936(connect)
      157    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:1444(_binary_header)
     2709    0.001    0.000    0.001    0.000 /usr/lib/python3.10/asyncio/queues.py:96(empty)
      553    0.001    0.000    0.001    0.000 /usr/lib/python3.10/selectors.py:276(_key_from_fd)
      764    0.001    0.000    0.001    0.000 /home/wolverine/bin/running/calculator3.py:305(__init__)
